edad,trabajo,emarital,educacion,mora,ingresos,gastos,casa,prestamo,contacto,dia,mes,duracion,campa,tdias,previo,resultado,credito
46,admin,casado,secundaria,no,622.72,119.88,no,si,cellular,4,ago,114,2,-1,0,NA,no
60,autoempleo,casado,secundaria,no,589.92,212.94,no,no,cellular,4,ago,428,2,-1,0,NA,no
42,manager,soltero,secundaria,no,9796.76,293.43,no,no,cellular,5,ago,81,2,-1,0,NA,no
37,autoempleo,soltero,terciaria,no,741.88,29.86,no,no,cellular,5,ago,133,2,-1,0,NA,no
40,tecnico,divorciado,secundaria,no,438.69,73.51,si,no,cellular,5,ago,142,2,-1,0,NA,no
60,manager,divorciado,secundaria,no,52.68,191.76,no,no,cellular,5,ago,603,3,-1,0,NA,si
46,manager,casado,terciaria,no,1810.29,171.28,no,no,cellular,5,ago,250,2,-1,0,NA,no
59,admin,casado,secundaria,no,2618.22,45.87,no,si,cellular,5,ago,125,3,-1,0,NA,no
49,tecnico,casado,secundaria,no,715.8,435.42,no,no,cellular,5,ago,201,2,-1,0,NA,no
32,manager,casado,terciaria,no,539.83,321.4,no,no,cellular,5,ago,377,3,-1,0,NA,no
57,retirado,casado,secundaria,no,523.21,72.48,no,no,cellular,5,ago,641,2,-1,0,NA,si
54,obrero,casado,secundaria,no,527.02,164.86,si,si,cellular,5,ago,98,1,-1,0,NA,no
41,tecnico,casado,terciaria,no,588,27.74,no,no,cellular,5,ago,837,2,-1,0,NA,si
30,manager,casado,terciaria,no,1976.46,58.92,no,no,cellular,5,ago,222,1,-1,0,NA,no
48,tecnico,casado,secundaria,no,1692.96,97.04,no,no,cellular,5,ago,117,1,-1,0,NA,no
42,tecnico,casado,secundaria,no,615.53,121.62,no,no,cellular,5,ago,314,1,-1,0,NA,no
50,tecnico,casado,terciaria,no,2393.65,299.34,no,no,cellular,5,ago,553,1,-1,0,NA,si
55,manager,casado,secundaria,no,11699.62,489.27,no,no,cellular,5,ago,114,1,-1,0,NA,no
60,obrero,casado,secundaria,no,2974.58,57.44,si,no,cellular,5,ago,122,1,-1,0,NA,no
57,manager,casado,terciaria,no,2304.72,81.98,no,no,cellular,5,ago,306,1,-1,0,NA,no
59,retirado,casado,secundaria,no,12509.39,343.26,no,no,cellular,5,ago,91,1,-1,0,NA,no
50,manager,casado,terciaria,no,600.28,100.35,si,no,cellular,5,ago,36,1,-1,0,NA,no
39,manager,casado,terciaria,no,1154.2,115.28,no,no,cellular,5,ago,422,1,-1,0,NA,no
41,manager,casado,terciaria,no,1446.42,60.14,no,no,cellular,5,ago,537,1,-1,0,NA,no
53,obrero,casado,secundaria,no,35.88,36.2,no,no,cellular,5,ago,794,1,-1,0,NA,si
53,obrero,casado,primaria,no,279.19,120.49,no,no,cellular,5,ago,145,1,-1,0,NA,no
58,retirado,casado,secundaria,no,1045.64,168.72,no,no,cellular,5,ago,139,1,-1,0,NA,no
58,retirado,casado,secundaria,no,4831.17,295.2,no,no,cellular,5,ago,241,1,-1,0,NA,no
59,retirado,casado,primaria,no,1740.88,323.52,si,si,cellular,5,ago,836,1,-1,0,NA,si
56,obrero,casado,secundaria,no,355.79,111.34,no,no,cellular,5,ago,269,1,-1,0,NA,no
45,manager,soltero,terciaria,no,1518.85,24.17,no,no,cellular,5,ago,67,1,-1,0,NA,no
50,tecnico,casado,secundaria,no,864.49,171.63,no,no,cellular,5,ago,148,1,-1,0,NA,no
43,hogar,casado,primaria,no,1325.37,11.5,no,no,cellular,5,ago,448,1,-1,0,NA,no
48,servicios,casado,secundaria,no,248.58,84.54,si,no,cellular,5,ago,162,1,-1,0,NA,no
56,tecnico,casado,secundaria,no,290.1,90.34,si,no,cellular,5,ago,335,3,-1,0,NA,no
37,tecnico,soltero,secundaria,no,261.23,301.16,no,no,cellular,5,ago,140,1,-1,0,NA,no
42,tecnico,divorciado,secundaria,no,1571.41,15.96,no,si,cellular,5,ago,86,1,-1,0,NA,no
59,obrero,casado,primaria,no,496.24,63.9,no,no,cellular,5,ago,224,1,-1,0,NA,no
49,tecnico,casado,secundaria,no,3704.02,82.44,si,no,cellular,5,ago,171,2,-1,0,NA,no
48,obrero,casado,primaria,no,76.05,84.4,no,si,cellular,5,ago,67,1,-1,0,NA,no
55,servicios,casado,secundaria,no,120.88,100.08,no,no,cellular,5,ago,356,1,-1,0,NA,no
40,tecnico,soltero,terciaria,no,97.62,100.15,no,no,cellular,5,ago,130,2,-1,0,NA,no
51,tecnico,casado,secundaria,no,-313.41,135.61,si,no,cellular,5,ago,261,1,-1,0,NA,no
59,hogar,casado,primaria,no,214.54,11.01,no,no,cellular,5,ago,1134,1,-1,0,NA,si
58,retirado,casado,NA,no,1053.57,140.6,no,no,cellular,5,ago,155,1,-1,0,NA,no
46,tecnico,divorciado,secundaria,no,706.73,85.66,no,no,cellular,5,ago,281,1,-1,0,NA,no
52,admin,casado,primaria,no,895.33,291.92,no,si,cellular,5,ago,113,2,-1,0,NA,no
45,tecnico,divorciado,secundaria,no,151.24,77.9,no,no,cellular,5,ago,164,3,-1,0,NA,no
42,manager,casado,terciaria,no,802.62,314.14,no,si,cellular,5,ago,91,5,-1,0,NA,no
52,tecnico,casado,terciaria,no,56.86,239.98,no,si,cellular,5,ago,409,1,-1,0,NA,no
33,manager,casado,terciaria,no,750.34,207.69,no,no,cellular,5,ago,1109,2,-1,0,NA,si
52,NA,casado,NA,no,5485.01,332.12,no,no,cellular,5,ago,607,3,-1,0,NA,si
46,manager,divorciado,terciaria,no,39.43,2.28,si,si,cellular,5,ago,328,1,-1,0,NA,no
52,tecnico,casado,NA,no,1070.97,126.69,no,no,cellular,5,ago,88,1,-1,0,NA,no
43,manager,divorciado,terciaria,no,280.62,193.11,no,no,cellular,5,ago,175,1,-1,0,NA,no
59,manager,soltero,terciaria,no,7716.38,379,no,no,cellular,5,ago,124,1,-1,0,NA,no
57,retirado,divorciado,terciaria,no,281.9,115.31,no,si,cellular,5,ago,146,1,-1,0,NA,no
42,tecnico,casado,secundaria,no,-277.06,399.2,si,si,cellular,5,ago,97,1,-1,0,NA,no
57,retirado,casado,secundaria,no,730.08,85.23,no,no,cellular,5,ago,454,1,-1,0,NA,no
59,tecnico,divorciado,secundaria,no,65.11,239.36,no,no,cellular,5,ago,54,1,-1,0,NA,no
46,admin,casado,secundaria,no,72.89,533.8,no,no,cellular,5,ago,109,1,-1,0,NA,no
53,admin,casado,terciaria,no,5152.73,326.99,no,no,cellular,5,ago,114,1,-1,0,NA,no
59,obrero,divorciado,primaria,no,210.55,28,no,no,cellular,5,ago,268,2,-1,0,NA,no
51,manager,casado,terciaria,no,1445.43,118.33,si,no,cellular,5,ago,115,1,-1,0,NA,no
48,obrero,casado,primaria,no,627,119.72,no,no,cellular,5,ago,348,1,-1,0,NA,no
43,manager,soltero,terciaria,no,2120.85,129.09,si,no,cellular,5,ago,155,1,-1,0,NA,no
58,manager,divorciado,terciaria,no,1333.77,246.19,no,no,cellular,5,ago,1536,1,-1,0,NA,si
34,manager,casado,terciaria,no,756.52,236.52,no,no,cellular,5,ago,166,1,-1,0,NA,no
58,NA,casado,NA,no,1640.55,200.96,no,no,telephone,5,ago,1186,4,-1,0,NA,si
55,tecnico,casado,secundaria,no,1895.95,29.35,no,no,cellular,5,ago,197,1,-1,0,NA,no
30,manager,soltero,terciaria,no,16987.82,457.07,si,no,cellular,5,ago,198,1,-1,0,NA,no
47,NA,casado,NA,no,364.47,345.65,no,no,cellular,5,ago,111,1,-1,0,NA,no
59,retirado,casado,primaria,no,3444.88,142.36,si,no,cellular,5,ago,515,3,-1,0,NA,si
31,tecnico,soltero,secundaria,no,2446.58,90.4,no,no,cellular,5,ago,123,1,-1,0,NA,no
53,admin,casado,secundaria,no,339.8,306.34,no,no,cellular,5,ago,222,1,-1,0,NA,no
59,NA,casado,NA,no,1607.02,82.53,no,no,cellular,5,ago,790,1,-1,0,NA,no
32,manager,casado,terciaria,no,3189.95,99.23,no,si,cellular,5,ago,142,1,-1,0,NA,no
33,tecnico,soltero,terciaria,no,78.33,241.72,no,no,cellular,5,ago,122,1,-1,0,NA,no
44,tecnico,casado,secundaria,no,10959.01,149.19,si,no,cellular,5,ago,163,1,-1,0,NA,no
32,manager,casado,terciaria,no,1103.96,266.32,no,no,cellular,5,ago,183,1,-1,0,NA,no
47,manager,casado,terciaria,no,340.87,57.62,si,no,cellular,5,ago,157,1,-1,0,NA,no
40,manager,casado,secundaria,no,1323.31,165.96,si,no,cellular,5,ago,406,1,-1,0,NA,no
43,tecnico,casado,secundaria,no,699.54,6.61,no,no,cellular,5,ago,196,1,-1,0,NA,no
32,tecnico,soltero,secundaria,no,76.23,288.72,no,no,cellular,5,ago,159,1,-1,0,NA,no
34,obrero,soltero,terciaria,no,91.86,107.11,no,no,cellular,5,ago,297,1,-1,0,NA,no
59,retirado,casado,primaria,si,59.33,247.5,no,no,cellular,5,ago,229,2,-1,0,NA,no
41,manager,casado,terciaria,no,1473.86,498.8,no,no,cellular,5,ago,138,1,-1,0,NA,no
38,manager,soltero,terciaria,no,1715.15,164.43,no,si,cellular,5,ago,231,1,-1,0,NA,no
56,retirado,casado,secundaria,no,420.55,344.17,no,no,cellular,5,ago,105,1,-1,0,NA,no
57,hogar,casado,primaria,no,1219.29,123.08,no,no,cellular,5,ago,238,2,-1,0,NA,no
49,manager,casado,terciaria,no,2200.05,151.04,no,no,cellular,5,ago,278,1,-1,0,NA,no
55,obrero,casado,secundaria,no,5500.53,258.3,no,si,cellular,5,ago,264,2,-1,0,NA,no
36,manager,casado,terciaria,no,338.99,112.51,no,si,cellular,5,ago,156,1,-1,0,NA,no
30,manager,soltero,terciaria,no,1139.83,3.27,no,no,cellular,5,ago,68,1,-1,0,NA,no
54,manager,casado,terciaria,no,869.98,47.87,no,no,cellular,5,ago,156,1,-1,0,NA,no
50,manager,soltero,terciaria,no,1185.09,305.7,si,si,cellular,5,ago,286,1,-1,0,NA,no
55,obrero,casado,primaria,no,53,241.21,no,no,cellular,5,ago,334,2,-1,0,NA,no
34,tecnico,casado,secundaria,no,87.75,106.34,no,no,cellular,5,ago,95,2,-1,0,NA,no
35,manager,casado,terciaria,no,48.55,74.77,si,no,cellular,5,ago,148,2,-1,0,NA,no
45,manager,casado,terciaria,no,-593.83,187.92,no,no,cellular,5,ago,124,4,-1,0,NA,no
51,admin,casado,secundaria,no,1045.63,334.58,no,no,cellular,5,ago,1092,1,-1,0,NA,si
45,obrero,casado,primaria,no,706.45,252.55,no,no,cellular,5,ago,104,3,-1,0,NA,no
47,admin,casado,secundaria,no,766.8,235.01,si,si,cellular,5,ago,195,2,-1,0,NA,no
60,manager,casado,terciaria,no,4116.03,4.72,no,no,cellular,5,ago,56,2,-1,0,NA,no
45,manager,divorciado,terciaria,no,421.26,275.45,no,no,cellular,5,ago,297,1,-1,0,NA,no
50,admin,casado,secundaria,no,4935.53,20.45,no,no,cellular,5,ago,720,2,-1,0,NA,si
51,admin,casado,secundaria,no,269.57,284.36,no,no,cellular,5,ago,231,1,-1,0,NA,no
53,manager,divorciado,secundaria,no,589.78,90.47,si,no,cellular,5,ago,126,1,-1,0,NA,no
55,retirado,casado,primaria,no,4508.24,392.02,no,no,cellular,5,ago,67,4,-1,0,NA,no
58,retirado,casado,secundaria,no,651.32,213.23,no,no,cellular,5,ago,54,3,-1,0,NA,no
60,admin,casado,secundaria,no,123.8,67.51,no,no,cellular,5,ago,202,1,-1,0,NA,no
41,tecnico,soltero,secundaria,no,134.51,335.2,no,no,cellular,5,ago,149,2,-1,0,NA,no
32,manager,soltero,terciaria,no,766.14,218.4,no,no,cellular,5,ago,683,2,-1,0,NA,no
32,tecnico,soltero,terciaria,no,218.29,185.39,no,no,cellular,5,ago,168,3,-1,0,NA,no
43,tecnico,casado,terciaria,no,246.15,147.77,no,no,cellular,5,ago,203,2,-1,0,NA,no
43,servicios,casado,secundaria,no,2197.36,179.06,no,no,cellular,5,ago,92,2,-1,0,NA,no
53,tecnico,casado,secundaria,no,939.34,51.76,no,no,cellular,5,ago,176,1,-1,0,NA,no
50,admin,casado,secundaria,no,375.71,96.14,no,no,cellular,5,ago,66,2,-1,0,NA,no
49,tecnico,soltero,secundaria,no,1437.57,234.5,no,no,cellular,5,ago,935,1,-1,0,NA,si
48,servicios,casado,secundaria,no,1632.9,235.89,no,no,cellular,5,ago,165,1,-1,0,NA,no
33,manager,divorciado,terciaria,no,2966.98,15.13,no,no,cellular,5,ago,1051,2,-1,0,NA,si
32,tecnico,casado,secundaria,no,624.82,113.93,no,no,cellular,5,ago,493,1,-1,0,NA,no
48,manager,casado,terciaria,si,82.74,130.53,no,no,cellular,5,ago,97,1,-1,0,NA,no
55,obrero,casado,primaria,no,608.44,98.25,no,no,cellular,5,ago,1200,2,-1,0,NA,si
38,admin,casado,terciaria,no,2041.25,177.72,no,no,cellular,5,ago,176,2,-1,0,NA,no
42,tecnico,casado,terciaria,no,983.44,397.39,no,no,cellular,5,ago,531,3,-1,0,NA,si
47,hogar,casado,primaria,no,118.31,25.95,no,no,cellular,5,ago,231,2,-1,0,NA,no
44,manager,casado,terciaria,no,7525.32,57.38,no,no,cellular,5,ago,187,2,-1,0,NA,no
51,obrero,casado,secundaria,no,783.73,232.94,no,no,cellular,5,ago,141,2,-1,0,NA,no
46,servicios,casado,primaria,no,13201.96,504.56,no,no,cellular,5,ago,414,2,-1,0,NA,no
60,retirado,casado,secundaria,no,106.83,215.8,no,no,cellular,5,ago,143,3,-1,0,NA,no
46,admin,casado,secundaria,no,728.66,89.04,no,no,cellular,5,ago,295,2,-1,0,NA,no
58,manager,casado,terciaria,no,15005.36,555.92,no,no,cellular,5,ago,68,2,-1,0,NA,no
59,hogar,casado,secundaria,no,1137.01,197.86,no,no,cellular,5,ago,123,2,-1,0,NA,no
52,servicios,casado,secundaria,no,1050.88,43.9,no,no,cellular,5,ago,766,2,-1,0,NA,si
52,manager,divorciado,terciaria,no,119.01,365.88,no,no,cellular,5,ago,27,3,-1,0,NA,no
43,autoempleo,soltero,terciaria,no,2259.46,42.95,no,no,cellular,5,ago,229,2,-1,0,NA,no
52,manager,casado,terciaria,no,632.65,197.88,no,no,cellular,5,ago,112,2,-1,0,NA,no
50,obrero,casado,primaria,no,688.64,155.12,no,no,cellular,5,ago,104,1,-1,0,NA,no
37,tecnico,casado,secundaria,no,90.81,8.84,no,no,cellular,5,ago,409,1,-1,0,NA,no
38,tecnico,casado,terciaria,no,296.18,51.2,no,no,cellular,5,ago,1311,2,-1,0,NA,si
59,retirado,casado,secundaria,no,1123.7,618.54,si,si,cellular,5,ago,223,1,-1,0,NA,no
43,tecnico,divorciado,secundaria,no,77.69,46.39,si,no,cellular,5,ago,292,1,-1,0,NA,no
44,manager,casado,terciaria,no,1882.9,157.29,no,no,cellular,5,ago,166,2,-1,0,NA,no
49,admin,casado,secundaria,no,2308.64,56.85,no,no,cellular,5,ago,77,1,-1,0,NA,no
32,empresario,casado,terciaria,no,107.34,147.32,no,no,cellular,5,ago,287,1,-1,0,NA,no
57,admin,casado,primaria,no,358.85,127.61,no,no,cellular,5,ago,100,3,-1,0,NA,no
47,admin,casado,secundaria,no,83.67,30.78,no,no,cellular,5,ago,109,4,-1,0,NA,no
31,manager,soltero,terciaria,no,218.05,27.61,si,no,cellular,5,ago,291,1,-1,0,NA,no
44,manager,soltero,secundaria,no,459.47,83.26,no,si,cellular,5,ago,307,1,-1,0,NA,no
42,tecnico,casado,terciaria,no,3617.77,71.77,no,no,cellular,5,ago,33,4,-1,0,NA,no
30,tecnico,casado,secundaria,no,177.23,88.29,no,si,cellular,5,ago,239,1,-1,0,NA,no
44,tecnico,casado,secundaria,no,2908.59,56.91,no,no,cellular,5,ago,318,2,-1,0,NA,no
56,retirado,casado,secundaria,no,475.59,27.24,si,no,cellular,5,ago,80,1,-1,0,NA,no
51,obrero,casado,secundaria,no,2976.82,115.67,no,no,cellular,5,ago,193,2,-1,0,NA,no
32,autoempleo,casado,secundaria,no,156.6,199.83,no,no,cellular,5,ago,153,1,-1,0,NA,no
37,tecnico,casado,secundaria,no,5990.03,394.88,no,no,cellular,5,ago,1113,1,-1,0,NA,no
47,obrero,casado,primaria,no,784.01,84.36,no,no,cellular,5,ago,203,1,-1,0,NA,no
60,retirado,casado,terciaria,no,1832.29,104.71,no,no,cellular,5,ago,344,1,-1,0,NA,no
45,servicios,casado,primaria,no,383.18,262.07,no,no,cellular,5,ago,197,1,-1,0,NA,no
53,obrero,casado,NA,no,1291.39,160.57,no,no,cellular,5,ago,155,3,-1,0,NA,no
55,tecnico,casado,terciaria,no,218.02,99.94,no,si,cellular,5,ago,618,2,-1,0,NA,si
45,servicios,casado,secundaria,no,92.85,24.35,no,no,cellular,5,ago,196,2,-1,0,NA,no
49,tecnico,casado,terciaria,no,3804.12,190.08,no,no,cellular,5,ago,875,2,-1,0,NA,si
60,manager,casado,terciaria,no,3919.22,367.09,no,si,cellular,5,ago,445,3,-1,0,NA,no
49,admin,casado,secundaria,no,466.77,18.01,no,no,cellular,5,ago,504,2,-1,0,NA,no
39,manager,casado,terciaria,no,13059.35,571.76,no,no,cellular,5,ago,425,2,-1,0,NA,no
54,tecnico,soltero,secundaria,no,278.22,65.88,no,no,cellular,5,ago,134,2,-1,0,NA,no
34,tecnico,casado,terciaria,no,566.53,110.35,no,no,cellular,5,ago,56,2,-1,0,NA,no
39,manager,casado,terciaria,no,8252.43,333.96,no,no,cellular,5,ago,121,3,-1,0,NA,no
54,manager,casado,terciaria,no,68.93,292.63,no,no,cellular,5,ago,214,3,-1,0,NA,no
53,manager,casado,terciaria,no,1435.17,263.83,no,no,cellular,5,ago,129,4,-1,0,NA,no
49,tecnico,casado,secundaria,no,275.94,40.7,no,no,cellular,5,ago,211,2,-1,0,NA,no
51,servicios,casado,secundaria,no,498.13,108.93,no,no,cellular,5,ago,513,2,-1,0,NA,no
58,tecnico,casado,terciaria,no,392.51,35.42,no,no,cellular,5,ago,371,3,-1,0,NA,no
56,tecnico,divorciado,secundaria,no,238.28,235.77,si,no,cellular,5,ago,419,3,-1,0,NA,si
38,manager,casado,terciaria,no,1010.53,7.79,no,no,cellular,5,ago,210,2,-1,0,NA,no
48,tecnico,casado,secundaria,no,605.08,76.63,no,no,cellular,5,ago,459,2,-1,0,NA,no
30,manager,soltero,terciaria,no,650.77,54.6,si,no,cellular,5,ago,648,2,-1,0,NA,no
35,tecnico,casado,terciaria,no,550.17,135.88,no,no,cellular,5,ago,592,2,-1,0,NA,no
48,manager,casado,terciaria,no,848.76,56.08,no,si,cellular,5,ago,263,2,-1,0,NA,no
35,manager,divorciado,terciaria,no,514.42,309.46,no,si,cellular,5,ago,37,2,-1,0,NA,no
33,tecnico,divorciado,secundaria,no,502.48,25.95,no,no,cellular,5,ago,332,2,-1,0,NA,no
58,tecnico,divorciado,secundaria,no,-111.82,102.85,no,no,cellular,5,ago,131,2,-1,0,NA,no
46,tecnico,casado,secundaria,no,988.85,102.88,no,no,cellular,5,ago,1227,2,-1,0,NA,si
49,servicios,casado,primaria,no,532.06,42.97,no,no,cellular,5,ago,608,2,-1,0,NA,no
50,servicios,casado,secundaria,no,551,105.39,si,no,cellular,5,ago,203,2,-1,0,NA,no
33,tecnico,casado,terciaria,no,2771.85,81.48,no,no,cellular,5,ago,295,2,-1,0,NA,no
51,manager,divorciado,terciaria,no,1082.86,200.89,no,no,cellular,5,ago,178,4,-1,0,NA,no
31,manager,soltero,terciaria,no,1431.31,266.07,no,no,cellular,5,ago,371,2,-1,0,NA,no
57,retirado,casado,primaria,no,70.67,15.07,no,no,cellular,5,ago,147,2,-1,0,NA,no
50,servicios,casado,NA,no,91.06,207.48,no,no,cellular,5,ago,307,4,-1,0,NA,no
34,tecnico,casado,terciaria,no,312.76,105.84,no,no,cellular,5,ago,109,2,-1,0,NA,no
53,admin,casado,secundaria,no,1443.1,30.48,no,no,cellular,5,ago,78,2,-1,0,NA,no
30,manager,soltero,terciaria,no,1660.98,115.03,no,no,cellular,5,ago,996,2,-1,0,NA,no
31,autoempleo,soltero,terciaria,no,159.78,137.26,no,no,cellular,6,ago,157,4,-1,0,NA,no
42,manager,casado,terciaria,no,266.03,1.23,no,no,cellular,6,ago,92,6,-1,0,NA,no
52,manager,casado,terciaria,no,618.72,32.74,no,no,cellular,6,ago,115,4,-1,0,NA,no
57,retirado,casado,secundaria,no,1262.68,409.37,no,no,cellular,6,ago,78,4,-1,0,NA,no
31,tecnico,casado,secundaria,no,64.54,35.5,no,no,telephone,6,ago,116,6,-1,0,NA,no
56,retirado,casado,secundaria,no,823.21,272.63,no,si,cellular,6,ago,314,6,-1,0,NA,no
51,admin,casado,secundaria,no,-179.25,55.34,no,si,cellular,6,ago,91,4,-1,0,NA,no
36,manager,soltero,terciaria,no,606.02,167.13,si,no,cellular,6,ago,91,3,-1,0,NA,no
44,manager,casado,terciaria,no,1320.51,203.48,si,no,cellular,6,ago,384,6,-1,0,NA,no
56,manager,casado,terciaria,no,1540.55,376.52,no,no,cellular,6,ago,46,4,-1,0,NA,no
44,tecnico,casado,secundaria,no,3490.35,4.73,no,no,cellular,6,ago,212,3,-1,0,NA,no
33,autoempleo,casado,primaria,no,91.15,26.14,no,no,cellular,6,ago,139,8,-1,0,NA,no
57,retirado,divorciado,terciaria,no,801.08,93.14,no,no,cellular,6,ago,1357,4,-1,0,NA,si
42,tecnico,casado,secundaria,si,-131.55,221.48,si,no,cellular,6,ago,66,7,-1,0,NA,no
55,servicios,casado,secundaria,no,1001.08,177.94,si,si,cellular,6,ago,125,3,-1,0,NA,no
50,tecnico,soltero,secundaria,no,378.72,15.19,no,no,cellular,6,ago,376,3,-1,0,NA,no
61,retirado,casado,secundaria,no,171.08,117.41,no,no,cellular,6,ago,455,4,-1,0,NA,si
50,manager,divorciado,terciaria,no,3254.5,4.74,si,no,cellular,6,ago,146,5,-1,0,NA,no
42,manager,casado,terciaria,no,95.86,308.61,no,no,cellular,6,ago,81,3,-1,0,NA,no
33,NA,casado,secundaria,no,2828.28,128.22,no,no,cellular,6,ago,205,3,-1,0,NA,no
45,obrero,casado,NA,no,3188.21,21.29,no,no,cellular,6,ago,192,2,-1,0,NA,no
58,servicios,casado,secundaria,no,758.22,265.4,no,no,cellular,6,ago,152,2,-1,0,NA,no
38,tecnico,soltero,terciaria,no,102.93,299.84,no,no,cellular,6,ago,89,2,-1,0,NA,no
45,admin,casado,secundaria,no,983.87,97.87,no,no,cellular,6,ago,406,2,-1,0,NA,si
32,tecnico,soltero,terciaria,no,725.2,83.64,no,si,cellular,6,ago,103,2,-1,0,NA,no
39,tecnico,casado,secundaria,no,37.98,219.15,no,no,cellular,6,ago,84,4,-1,0,NA,no
46,admin,casado,secundaria,no,128.39,165.32,no,no,cellular,6,ago,175,2,-1,0,NA,no
56,retirado,casado,secundaria,no,52.44,85.4,no,no,cellular,6,ago,113,3,-1,0,NA,no
51,autoempleo,casado,secundaria,no,1278.59,352.77,no,no,cellular,6,ago,530,2,-1,0,NA,no
48,tecnico,casado,secundaria,no,1567.95,101.7,no,no,cellular,6,ago,273,2,-1,0,NA,no
39,manager,casado,terciaria,no,1902.16,139.19,no,no,cellular,6,ago,902,3,-1,0,NA,si
50,manager,casado,terciaria,no,2128.23,296.12,no,no,cellular,6,ago,158,3,-1,0,NA,no
46,admin,casado,secundaria,no,709.21,17.66,no,no,cellular,6,ago,740,2,-1,0,NA,si
57,servicios,casado,primaria,no,113.85,129.92,no,no,cellular,6,ago,86,2,-1,0,NA,no
43,autoempleo,casado,secundaria,no,5806.18,192.06,si,no,cellular,6,ago,139,2,-1,0,NA,no
53,manager,divorciado,terciaria,no,359.45,3.21,no,no,cellular,6,ago,347,2,-1,0,NA,no
43,manager,casado,terciaria,no,221.06,63.61,no,no,cellular,6,ago,120,2,-1,0,NA,no
48,tecnico,casado,secundaria,no,7087.69,65.33,no,no,cellular,6,ago,80,2,-1,0,NA,no
49,manager,divorciado,terciaria,no,265.81,30.35,no,no,cellular,6,ago,174,2,-1,0,NA,no
41,tecnico,casado,secundaria,no,3516.29,439.32,no,no,cellular,6,ago,140,3,-1,0,NA,no
51,obrero,casado,secundaria,no,253.95,331.39,si,no,cellular,6,ago,277,3,-1,0,NA,no
30,autoempleo,soltero,terciaria,no,1574.21,324.59,no,no,cellular,6,ago,898,2,-1,0,NA,no
34,manager,soltero,terciaria,no,772.97,41.45,no,no,cellular,6,ago,637,2,-1,0,NA,si
59,retirado,casado,secundaria,no,82.18,51,no,no,cellular,6,ago,142,2,-1,0,NA,no
38,manager,casado,terciaria,no,235.74,171.05,no,no,cellular,6,ago,224,2,-1,0,NA,no
32,tecnico,casado,secundaria,no,59.39,141.19,no,no,cellular,6,ago,254,2,-1,0,NA,no
46,obrero,casado,secundaria,no,446.7,261.6,si,si,cellular,6,ago,128,2,-1,0,NA,no
54,hogar,casado,NA,no,71.58,36.36,no,no,cellular,6,ago,189,2,-1,0,NA,no
48,manager,casado,terciaria,no,3894.79,223.02,no,no,cellular,6,ago,206,2,-1,0,NA,no
54,manager,divorciado,terciaria,no,857.88,191.44,no,no,cellular,6,ago,90,2,-1,0,NA,no
30,obrero,soltero,secundaria,no,4867.83,245.86,no,no,cellular,6,ago,220,2,-1,0,NA,no
36,manager,casado,terciaria,no,238.92,36.28,no,no,cellular,6,ago,311,2,-1,0,NA,no
43,manager,soltero,terciaria,no,1360.01,204.14,no,no,cellular,6,ago,501,2,-1,0,NA,si
33,hogar,casado,primaria,no,640.34,156.33,no,no,cellular,6,ago,209,2,-1,0,NA,no
34,servicios,casado,secundaria,no,3057.94,175.89,no,no,cellular,6,ago,835,2,-1,0,NA,si
42,manager,casado,terciaria,no,3782.63,236.98,si,no,cellular,6,ago,50,2,-1,0,NA,no
33,manager,soltero,secundaria,no,2965.12,204.75,no,no,cellular,6,ago,126,2,-1,0,NA,no
40,manager,casado,terciaria,no,3883.87,424.96,no,no,cellular,6,ago,58,4,-1,0,NA,no
49,obrero,casado,secundaria,no,792.98,51.56,si,no,cellular,6,ago,182,2,-1,0,NA,no
51,servicios,casado,secundaria,no,201.84,206.76,no,si,cellular,6,ago,499,2,-1,0,NA,no
35,manager,divorciado,terciaria,no,190.88,50.9,no,no,cellular,6,ago,720,2,-1,0,NA,si
44,manager,casado,terciaria,no,1935.32,208.39,no,no,cellular,6,ago,113,4,-1,0,NA,no
36,manager,divorciado,terciaria,si,95.06,159.57,no,no,cellular,6,ago,836,4,-1,0,NA,si
50,obrero,casado,secundaria,no,689.56,49.05,si,no,cellular,6,ago,439,6,-1,0,NA,no
60,retirado,casado,secundaria,no,1208.06,181.96,no,no,cellular,6,ago,167,2,-1,0,NA,no
50,manager,divorciado,secundaria,no,563.18,123.44,no,no,cellular,6,ago,102,2,-1,0,NA,no
31,tecnico,casado,terciaria,no,370.81,12.99,no,no,cellular,6,ago,184,2,-1,0,NA,no
56,servicios,casado,secundaria,si,56.69,37.34,no,no,cellular,6,ago,159,2,-1,0,NA,no
41,tecnico,casado,terciaria,no,749.44,12.09,no,no,cellular,6,ago,117,2,-1,0,NA,no
39,hogar,casado,terciaria,no,206.39,41.74,no,no,cellular,6,ago,181,2,-1,0,NA,no
49,obrero,casado,secundaria,no,52.31,197.35,no,no,cellular,6,ago,585,4,-1,0,NA,no
