edad,trabajo,emarital,educacion,mora,ingresos,gastos,inversion,casa,prestamo,contacto,dia,mes,duracion,campa,tdias,previo,resultado,credito
31,manager,casado,terciaria,no,118.18,208.99,347.863756,no,no,cellular,2,feb,118,2,-1,0,NA,no
44,tecnico,divorciado,terciaria,no,315.18,150.45,148.3955388,si,no,cellular,2,feb,347,2,-1,0,NA,no
46,tecnico,casado,secundaria,no,432,220.02,1131.044373,si,si,cellular,2,feb,24,7,250,1,failure,no
37,tecnico,casado,terciaria,no,92.63,141.76,1506.552148,si,no,cellular,2,feb,440,2,-1,0,NA,no
48,manager,casado,terciaria,no,7343.99,185.39,3519.191422,si,no,cellular,2,feb,316,3,-1,0,NA,no
65,retirado,casado,terciaria,no,2016.08,276.61,788.3791194,no,no,cellular,2,feb,102,2,-1,0,NA,no
37,manager,casado,NA,no,314.17,82.6,832.9888481,no,no,cellular,2,feb,192,2,208,1,failure,no
27,estudiante,soltero,NA,no,1520.84,6.55,493.7758509,no,no,cellular,2,feb,248,2,-1,0,NA,no
36,admin,casado,secundaria,no,634.41,50.49,450.6424677,si,no,cellular,2,feb,102,2,-1,0,NA,no
35,admin,casado,secundaria,no,364.73,131.97,440.2275186,si,no,cellular,2,feb,115,3,245,8,failure,no
58,retirado,divorciado,secundaria,no,8326.71,26.42,7562.349464,si,no,cellular,2,feb,98,2,271,1,failure,no
46,tecnico,casado,secundaria,no,1063.33,48.45,1941.111468,si,no,cellular,2,feb,96,2,208,1,failure,no
55,admin,soltero,secundaria,si,1017.99,42.69,1670.200599,no,si,cellular,2,feb,12,3,-1,0,NA,no
28,desempleado,casado,primaria,no,7525.43,249.13,2395.58141,si,no,cellular,2,feb,981,5,269,2,failure,si
40,tecnico,divorciado,secundaria,no,153,47.07,2032.603073,no,no,cellular,2,feb,123,2,-1,0,NA,no
35,manager,casado,terciaria,no,249.53,145.95,4320.68992,no,no,cellular,2,feb,56,2,-1,0,NA,no
37,admin,casado,secundaria,no,2327.5,30.13,2773.272573,no,no,telephone,2,feb,233,2,-1,0,NA,no
59,empresario,divorciado,secundaria,no,71.94,50.09,803.2864788,no,si,cellular,2,feb,69,2,-1,0,NA,no
50,tecnico,divorciado,secundaria,no,75.16,299.75,1377.698429,no,no,cellular,2,feb,91,2,-1,0,NA,no
65,retirado,casado,primaria,no,1391.28,37.94,2052.690633,no,no,telephone,2,feb,468,2,-1,0,NA,no
55,obrero,casado,secundaria,no,829.73,197.87,1114.849107,no,no,cellular,2,feb,218,3,-1,0,NA,no
49,tecnico,casado,secundaria,no,1891.75,210.33,1461.691027,si,si,cellular,2,feb,168,2,245,1,other,no
65,retirado,casado,terciaria,no,223.9,122.53,3099.739567,no,no,cellular,2,feb,141,2,-1,0,NA,no
52,servicios,casado,secundaria,no,883.12,71.14,781.1773227,si,no,cellular,2,feb,135,2,-1,0,NA,no
35,obrero,casado,primaria,no,75.38,108.33,681.7335253,si,si,cellular,2,feb,698,2,271,2,other,no
35,admin,casado,secundaria,no,308.85,66.64,1969.382256,si,no,cellular,2,feb,153,4,244,13,failure,no
33,manager,soltero,terciaria,no,90.38,30.82,2470.910885,si,no,cellular,2,feb,116,3,-1,0,NA,no
39,tecnico,soltero,terciaria,no,5871.93,43.13,4742.834729,no,no,cellular,2,feb,83,3,-1,0,NA,no
29,manager,soltero,terciaria,no,2497.19,189.42,577.7317273,no,no,cellular,2,feb,263,2,-1,0,NA,no
37,manager,casado,terciaria,no,805.59,38.44,247.043181,si,no,cellular,2,feb,186,4,-1,0,NA,no
42,manager,casado,terciaria,no,11177.52,398.57,2165.293667,no,no,cellular,2,feb,156,2,-1,0,NA,no
37,tecnico,casado,secundaria,no,420.7,157.03,501.5274918,no,no,cellular,2,feb,167,1,187,2,failure,no
31,manager,soltero,terciaria,no,203.92,278.52,3520.409178,si,no,cellular,2,feb,159,2,271,1,failure,no
31,manager,soltero,terciaria,no,3359.89,42.02,483.8922607,no,no,cellular,2,feb,845,2,-1,0,NA,no
37,manager,casado,terciaria,no,4120.41,188.4,605.9691404,si,no,cellular,2,feb,289,2,174,4,other,si
37,obrero,casado,primaria,no,732.85,170.68,176.51713,si,si,cellular,2,feb,81,3,269,3,other,no
42,obrero,casado,primaria,no,759.03,276.18,370.1408468,no,no,cellular,2,feb,556,2,-1,0,NA,no
45,tecnico,casado,secundaria,no,73.46,63.68,503.4399578,si,si,telephone,2,feb,111,2,208,1,failure,no
54,manager,casado,terciaria,no,151.18,200.88,569.123782,si,no,cellular,2,feb,161,3,73,1,other,no
35,tecnico,casado,terciaria,no,713.4,60.27,3218.292674,si,si,cellular,2,feb,76,3,5,3,other,no
31,servicios,soltero,terciaria,no,690.25,8.91,1474.123626,no,no,cellular,2,feb,189,1,-1,0,NA,no
39,obrero,soltero,secundaria,no,-414.3,304.65,1020.687448,si,si,cellular,2,feb,147,2,252,3,other,no
42,servicios,casado,primaria,no,186.26,119.9,1303.650083,si,no,cellular,2,feb,164,2,262,2,failure,no
29,tecnico,soltero,secundaria,no,358.41,28.35,1414.66485,no,no,telephone,2,feb,70,2,-1,0,NA,no
33,servicios,divorciado,secundaria,no,167.03,77.25,1930.308569,si,no,cellular,2,feb,300,2,-1,0,NA,no
33,manager,soltero,terciaria,no,227.12,234.58,5255.213086,si,no,cellular,2,feb,405,1,-1,0,NA,no
36,manager,casado,terciaria,no,871.76,280.63,565.2990824,si,no,cellular,3,feb,106,2,259,1,failure,no
34,admin,divorciado,secundaria,no,125.49,18.96,2782.007081,no,no,cellular,3,feb,11,6,-1,0,NA,no
54,tecnico,divorciado,secundaria,no,50.13,150.5,2159.137357,si,si,cellular,3,feb,62,2,203,5,failure,no
49,manager,divorciado,terciaria,no,5035.46,195.72,571.0079048,si,no,cellular,3,feb,298,2,231,1,failure,no
36,servicios,soltero,secundaria,no,592.82,73.47,201.1962784,no,no,cellular,3,feb,225,2,-1,0,NA,no
47,servicios,casado,secundaria,no,1202,92.95,514.1412721,si,no,cellular,3,feb,117,2,221,4,failure,no
33,servicios,casado,secundaria,no,359.56,323.51,2647.783512,si,si,cellular,3,feb,7,8,-1,0,NA,no
35,manager,soltero,terciaria,no,641.71,96.31,7569.557752,si,no,cellular,3,feb,198,2,267,1,other,no
41,obrero,casado,secundaria,no,85.45,322.82,403.3772776,si,no,cellular,3,feb,182,2,-1,0,NA,no
26,servicios,soltero,terciaria,no,2845.47,176.37,1017.833054,no,no,cellular,3,feb,11,7,-1,0,NA,no
36,servicios,soltero,secundaria,no,799.73,76.12,760.4165874,si,no,cellular,3,feb,231,2,259,1,failure,no
33,manager,casado,terciaria,no,733.54,151.7,148.0122263,si,si,cellular,3,feb,124,2,271,2,failure,no
36,servicios,soltero,secundaria,no,5352.17,202.9,431.4604552,si,no,cellular,3,feb,43,4,-1,0,NA,no
60,retirado,casado,secundaria,no,53.87,84.74,153.2585951,no,no,cellular,3,feb,149,1,-1,0,NA,no
59,hogar,casado,primaria,no,283.19,49.92,3043.346951,no,no,cellular,3,feb,133,1,-1,0,NA,no
60,servicios,casado,secundaria,no,690.02,76.76,3465.326523,si,no,cellular,3,feb,35,7,265,5,other,no
33,manager,casado,terciaria,no,64.09,135.82,1554.1699,no,no,cellular,3,feb,624,1,-1,0,NA,no
36,obrero,casado,secundaria,no,471.1,250.24,1789.299546,no,no,cellular,3,feb,136,3,-1,0,NA,no
54,obrero,casado,secundaria,no,5418.55,243.77,1545.485216,si,no,telephone,3,feb,221,2,-1,0,NA,no
25,manager,soltero,terciaria,no,2402.71,486.67,2535.878561,no,no,cellular,3,feb,207,1,-1,0,NA,no
26,manager,soltero,terciaria,no,1767.76,210.55,1445.785563,no,no,cellular,3,feb,383,1,-1,0,NA,no
53,obrero,casado,secundaria,no,6150.07,352.78,1019.567402,no,no,cellular,3,feb,211,1,-1,0,NA,si
31,obrero,casado,terciaria,no,482.07,130.67,1346.867787,no,si,cellular,3,feb,114,1,-1,0,NA,no
32,autoempleo,casado,terciaria,no,531.08,130.57,2199.411751,no,si,cellular,3,feb,142,2,-1,0,NA,no
43,servicios,soltero,secundaria,no,81.38,387.24,11424.0107,no,no,cellular,3,feb,203,3,-1,0,NA,no
31,admin,soltero,secundaria,no,8693.39,273.43,3762.377466,no,no,cellular,3,feb,155,1,-1,0,NA,no
53,tecnico,casado,secundaria,no,5868.28,176.81,1220.075821,si,no,cellular,3,feb,267,4,-1,0,NA,no
51,servicios,casado,secundaria,no,937.38,347.01,126.9996879,si,no,cellular,3,feb,177,2,211,3,failure,no
25,tecnico,soltero,secundaria,no,646.47,60.21,4416.001228,no,si,cellular,3,feb,438,1,-1,0,NA,no
36,manager,soltero,terciaria,no,-603.31,74.91,4492.636179,si,si,cellular,3,feb,110,1,-1,0,NA,no
40,admin,soltero,secundaria,no,5123.32,187.62,1330.498963,no,si,cellular,3,feb,63,2,-1,0,NA,no
43,tecnico,casado,secundaria,no,410.65,35.73,141.8667535,si,no,cellular,3,feb,137,3,264,4,other,no
31,tecnico,soltero,secundaria,no,963.39,155.83,5393.047744,si,no,cellular,3,feb,146,1,263,5,success,no
48,tecnico,casado,secundaria,no,240.58,23.96,1867.786717,no,si,cellular,3,feb,47,2,222,3,other,no
34,servicios,casado,primaria,no,336.33,44.12,2857.043164,si,no,cellular,3,feb,625,4,-1,0,NA,no
32,servicios,casado,secundaria,no,478.77,126.8,1113.656857,si,no,cellular,3,feb,236,2,272,1,failure,no
50,hogar,soltero,primaria,no,1201.17,254.73,1737.857697,si,no,cellular,3,feb,116,3,265,3,failure,no
37,hogar,casado,secundaria,no,12991.08,286.67,2143.534526,si,si,cellular,3,feb,77,3,202,9,failure,no
54,retirado,casado,primaria,no,163.42,278.95,1880.533684,no,no,cellular,3,feb,165,3,-1,0,NA,no
29,tecnico,soltero,terciaria,no,1760.57,182.82,1048.406683,no,no,cellular,3,feb,297,1,-1,0,NA,si
57,admin,casado,secundaria,no,211.84,51.45,1891.920754,no,no,cellular,3,feb,369,1,-1,0,NA,si
46,obrero,casado,secundaria,no,1299.11,28.83,537.5293658,no,si,cellular,3,feb,300,3,195,8,other,no
55,retirado,casado,terciaria,no,8103.14,117.29,1110.784531,no,no,cellular,3,feb,114,2,-1,0,NA,no
43,servicios,divorciado,secundaria,no,626.63,77.24,1031.831166,si,no,telephone,3,feb,362,2,-1,0,NA,no
34,admin,casado,secundaria,no,-59.21,194.48,1957.525055,si,no,cellular,3,feb,107,3,-1,0,NA,no
25,admin,soltero,secundaria,no,557.9,87.2,401.93634,no,si,cellular,3,feb,189,1,-1,0,NA,si
28,servicios,soltero,secundaria,no,452.18,60.24,2762.460577,no,no,cellular,3,feb,158,5,-1,0,NA,no
35,servicios,casado,secundaria,no,1744.42,51.53,2561.677161,si,no,cellular,3,feb,149,3,215,1,failure,no
50,tecnico,casado,terciaria,no,263.04,313.13,221.0564908,si,si,cellular,3,feb,116,2,253,1,failure,no
34,obrero,soltero,primaria,no,589.59,202.19,1957.200013,no,si,cellular,3,feb,330,2,-1,0,NA,no
58,retirado,casado,primaria,no,3482.07,51.12,570.950547,si,no,cellular,3,feb,84,3,265,2,failure,no
41,manager,soltero,terciaria,no,626.83,224.17,991.60209,si,no,cellular,3,feb,419,2,271,2,failure,no
31,manager,soltero,terciaria,no,2975.2,81.87,444.7330165,no,no,cellular,3,feb,211,1,-1,0,NA,no
54,tecnico,divorciado,secundaria,no,2822.08,180.02,672.5644401,si,no,cellular,3,feb,341,2,-1,0,NA,no
32,admin,soltero,NA,no,462.41,16.95,1059.14097,no,no,cellular,3,feb,169,2,-1,0,NA,no
68,retirado,divorciado,primaria,no,340.84,46.78,1054.832407,no,no,cellular,3,feb,360,1,-1,0,NA,si
28,empresario,casado,terciaria,no,183.64,9.83,892.0046223,no,no,cellular,3,feb,330,3,190,6,failure,no
30,obrero,casado,secundaria,no,444.44,148.06,2417.639726,si,no,cellular,3,feb,165,1,-1,0,NA,no
47,empresario,casado,terciaria,no,8162.09,299.19,4985.750113,no,no,cellular,3,feb,326,3,-1,0,NA,no
28,admin,soltero,terciaria,no,371.14,118.61,1024.445905,si,si,cellular,3,feb,329,1,-1,0,NA,no
27,tecnico,soltero,secundaria,no,1271.2,68.78,1017.803503,no,no,cellular,3,feb,191,1,-1,0,NA,no
47,obrero,soltero,secundaria,no,255.6,83.31,560.8522261,si,no,cellular,3,feb,193,3,271,4,failure,no
43,obrero,casado,secundaria,si,221.53,35.11,1301.154686,si,no,cellular,3,feb,71,1,-1,0,NA,no
29,tecnico,soltero,secundaria,no,369.14,157.29,1809.939251,si,no,cellular,3,feb,216,1,-1,0,NA,no
32,obrero,casado,primaria,no,396.93,41.68,652.3782113,si,no,cellular,3,feb,321,1,-1,0,NA,no
34,tecnico,casado,secundaria,no,2543.9,304.84,238.4738761,no,no,cellular,3,feb,368,1,-1,0,NA,no
31,servicios,casado,primaria,no,1059.37,473.46,317.1786087,si,no,cellular,3,feb,256,1,190,3,failure,no
35,admin,soltero,secundaria,no,68.05,139.38,195.9993961,si,no,cellular,3,feb,80,1,273,1,failure,no
50,obrero,soltero,primaria,no,1641.65,291.6,2418.770374,si,no,cellular,3,feb,294,1,265,1,other,no
32,obrero,casado,secundaria,no,4550.8,172.17,2611.259484,si,no,cellular,3,feb,197,1,270,2,failure,no
33,tecnico,soltero,terciaria,no,481.93,153.58,3497.437661,si,no,cellular,3,feb,161,1,256,1,failure,no
29,tecnico,soltero,terciaria,no,380.99,187.83,1012.716564,no,no,cellular,3,feb,118,1,-1,0,NA,no
29,servicios,casado,secundaria,no,286.7,250.17,497.9913401,si,no,cellular,3,feb,197,1,250,23,failure,no
44,desempleado,casado,primaria,no,1691.47,308.31,1151.432534,no,no,telephone,3,feb,56,1,-1,0,NA,no
29,estudiante,soltero,terciaria,no,311.13,167.81,2869.189972,no,no,cellular,3,feb,269,1,-1,0,NA,no
43,obrero,divorciado,primaria,no,258.16,34.52,1695.956621,no,no,cellular,3,feb,124,1,-1,0,NA,no
27,desempleado,soltero,primaria,no,1113.8,89.8,385.9534826,no,no,cellular,3,feb,201,1,-1,0,NA,no
35,desempleado,soltero,primaria,no,538.14,49.93,474.1337812,no,no,cellular,3,feb,115,1,-1,0,NA,no
26,desempleado,soltero,terciaria,no,2222.12,76.21,4627.302613,no,no,cellular,3,feb,317,1,-1,0,NA,no
36,desempleado,soltero,terciaria,no,1337.34,22.92,177.3225529,no,no,cellular,3,feb,298,1,-1,0,NA,si
51,tecnico,divorciado,secundaria,no,1196,1.18,2350.8501,no,no,cellular,3,feb,138,1,-1,0,NA,no
59,tecnico,divorciado,secundaria,no,2816.77,136.15,2103.345306,no,no,cellular,3,feb,213,2,-1,0,NA,no
56,obrero,casado,primaria,no,210.43,135.65,1449.254078,no,no,cellular,3,feb,128,1,-1,0,NA,no
31,desempleado,soltero,terciaria,no,1530.79,74.78,3260.635633,si,no,cellular,3,feb,678,1,-1,0,NA,no
34,manager,casado,terciaria,no,50.13,402.25,615.4447954,si,no,cellular,3,feb,251,1,-1,0,NA,si
34,tecnico,casado,secundaria,no,930.95,150.19,2010.465063,no,no,telephone,3,feb,166,2,173,3,failure,no
33,autoempleo,casado,terciaria,no,557.43,238.56,3029.656348,si,no,cellular,3,feb,280,2,-1,0,NA,no
29,admin,divorciado,secundaria,no,190.86,86.25,902.1494957,no,si,cellular,3,feb,197,1,-1,0,NA,no
34,admin,divorciado,secundaria,no,29.38,142.11,712.7615633,no,no,cellular,3,feb,151,1,-1,0,NA,no
32,desempleado,soltero,terciaria,no,591.71,96.3,1058.666732,no,no,cellular,3,feb,362,1,-1,0,NA,no
56,manager,casado,primaria,no,60.56,397.93,541.6428158,no,no,cellular,3,feb,996,1,-1,0,NA,si
38,tecnico,divorciado,secundaria,no,973.77,208.35,778.8475608,si,no,cellular,3,feb,650,1,-1,0,NA,si
39,obrero,casado,primaria,no,155.81,129.17,944.6529497,no,no,cellular,3,feb,906,1,-1,0,NA,si
48,desempleado,divorciado,secundaria,no,1315.14,3.24,1485.123035,si,no,telephone,3,feb,45,1,-1,0,NA,no
26,manager,soltero,terciaria,no,226.71,13.26,821.3989682,no,no,cellular,3,feb,589,1,-1,0,NA,no
31,estudiante,soltero,NA,no,717.88,60.78,1097.26602,no,no,cellular,3,feb,92,1,-1,0,NA,no
54,tecnico,divorciado,secundaria,no,2225.64,29.71,550.0210767,si,no,cellular,3,feb,261,1,195,4,failure,si
40,admin,casado,secundaria,no,51.44,48.99,387.9808279,si,no,cellular,3,feb,561,1,201,1,failure,no
56,desempleado,casado,primaria,no,5548.84,112.63,1343.899353,si,no,cellular,3,feb,330,3,-1,0,NA,no
65,retirado,casado,terciaria,no,1212.1,233.1,1762.856566,no,no,cellular,3,feb,224,1,-1,0,NA,no
50,empresario,casado,terciaria,no,2494.79,125.12,2686.373207,no,no,cellular,3,feb,145,1,-1,0,NA,no
32,manager,soltero,terciaria,no,2400.15,266.44,1040.258338,no,no,cellular,3,feb,152,2,160,5,other,si
59,desempleado,divorciado,secundaria,no,3003.17,9.05,1439.131108,no,no,telephone,3,feb,251,1,-1,0,NA,no
59,desempleado,divorciado,secundaria,no,44227.47,1267.92,20259.14974,no,no,cellular,3,feb,117,1,-1,0,NA,no
64,retirado,casado,secundaria,no,1271.48,26.71,1758.252397,no,no,cellular,3,feb,104,1,-1,0,NA,no
30,empresario,casado,secundaria,no,1091.53,284.78,1366.418351,si,no,cellular,3,feb,24,9,-1,0,NA,no
41,obrero,casado,primaria,no,232.08,84.68,2216.270422,si,no,cellular,3,feb,157,1,-1,0,NA,si
31,admin,soltero,secundaria,no,842.42,238.95,1437.960152,no,no,cellular,3,feb,343,2,-1,0,NA,no
27,estudiante,soltero,terciaria,no,90.98,20.08,803.4672162,no,no,cellular,3,feb,239,1,-1,0,NA,no
27,manager,soltero,secundaria,no,991.6,164.3,1388.509035,si,no,cellular,3,feb,84,1,-1,0,NA,no
48,admin,casado,primaria,no,58.51,70.34,772.4407863,si,no,cellular,3,feb,69,1,252,4,failure,no
43,tecnico,casado,terciaria,no,73.02,73.78,2343.127686,no,no,cellular,3,feb,132,1,-1,0,NA,no
26,desempleado,soltero,terciaria,no,23557.52,940.87,7881.105873,no,no,cellular,3,feb,136,1,-1,0,NA,no
48,tecnico,soltero,secundaria,no,-2.01,13.84,1364.835991,si,no,cellular,3,feb,1393,1,-1,0,NA,si
59,retirado,divorciado,secundaria,no,566,62.75,939.5053392,no,no,cellular,3,feb,261,1,-1,0,NA,si
54,manager,casado,terciaria,no,1344.27,72.43,1940.195935,no,no,cellular,3,feb,1635,1,-1,0,NA,si
44,desempleado,casado,secundaria,no,6230.6,300.76,1178.061861,no,no,cellular,3,feb,213,3,-1,0,NA,no
31,admin,casado,secundaria,no,-42.5,273.47,591.5921877,si,no,cellular,3,feb,258,4,-1,0,NA,no
52,servicios,casado,primaria,no,3088.2,95.21,2941.716993,si,si,cellular,3,feb,142,1,-1,0,NA,no
51,manager,casado,terciaria,no,2870.98,102.97,1294.723944,no,no,cellular,3,feb,178,1,-1,0,NA,no
32,obrero,casado,secundaria,no,390.64,29.77,765.5379893,si,si,cellular,3,feb,22,4,-1,0,NA,no
33,obrero,casado,secundaria,si,-197.99,98.32,1250.949072,si,si,cellular,3,feb,16,7,-1,0,NA,no
32,hogar,casado,terciaria,no,448.15,309.07,814.7979857,si,no,cellular,3,feb,133,3,77,2,failure,no
33,servicios,casado,terciaria,no,612.58,271.98,2049.713505,si,si,cellular,3,feb,54,2,270,1,failure,no
45,NA,casado,NA,no,19769.63,352.64,7229.403714,si,no,cellular,3,feb,419,3,-1,0,NA,no
51,obrero,casado,primaria,no,458.79,240.66,1138.134252,si,no,telephone,3,feb,143,4,272,1,failure,no
52,empresario,divorciado,terciaria,no,313.88,110.78,2374.234628,si,si,cellular,3,feb,373,1,236,2,failure,no
41,manager,casado,terciaria,no,63.43,43.74,714.3897099,no,no,cellular,3,feb,858,1,-1,0,NA,no
35,manager,soltero,terciaria,no,1979.62,77.04,233.6844621,si,no,cellular,3,feb,188,3,270,5,failure,no
58,obrero,divorciado,primaria,no,870.97,152.17,877.5759666,no,no,telephone,3,feb,296,1,-1,0,NA,no
34,tecnico,casado,secundaria,no,527.8,209.89,3707.547998,no,no,cellular,3,feb,192,1,-1,0,NA,no
52,obrero,soltero,NA,no,1854.76,201.07,1669.579042,no,no,cellular,3,feb,168,2,-1,0,NA,no
38,tecnico,soltero,secundaria,no,408.14,187.7,1311.85859,no,no,cellular,3,feb,14,6,196,2,other,no
28,desempleado,soltero,secundaria,no,3537.9,190.84,355.4778599,no,no,cellular,3,feb,64,1,-1,0,NA,no
53,obrero,casado,primaria,no,808.92,156.39,897.9195467,si,no,cellular,3,feb,1528,2,-1,0,NA,si
41,desempleado,casado,secundaria,no,2151.53,77.49,876.5051958,si,no,cellular,3,feb,53,3,-1,0,NA,no
31,obrero,casado,primaria,no,186.2,151.44,514.745518,si,no,cellular,3,feb,343,1,264,4,failure,no
28,obrero,soltero,secundaria,no,2781.34,181.14,816.7587782,no,no,cellular,3,feb,337,4,-1,0,NA,no
26,obrero,soltero,secundaria,no,519.87,43.58,1336.780657,no,si,cellular,3,feb,542,1,-1,0,NA,no
49,admin,casado,secundaria,no,1465.67,232.29,2776.204396,no,no,cellular,3,feb,124,2,180,2,failure,no
29,manager,casado,terciaria,no,937.96,23.4,641.2788636,no,no,cellular,3,feb,166,3,-1,0,NA,no
28,tecnico,soltero,secundaria,no,185.26,52.69,2363.907941,no,no,cellular,3,feb,155,4,-1,0,NA,no
36,admin,casado,secundaria,no,637.27,417.66,1978.421983,no,no,cellular,3,feb,248,2,-1,0,NA,no
28,tecnico,casado,secundaria,no,769.97,61.25,2581.736496,no,si,cellular,3,feb,406,3,-1,0,NA,no
38,tecnico,soltero,terciaria,no,1425.56,272.03,1163.072846,si,no,cellular,3,feb,841,3,-1,0,NA,no
34,empresario,soltero,terciaria,no,1324.37,127.42,1288.434487,si,no,cellular,3,feb,246,1,-1,0,NA,no
39,obrero,casado,primaria,no,762.54,87.58,591.0384678,no,no,cellular,3,feb,14,6,-1,0,NA,no
37,tecnico,casado,secundaria,no,1150.17,172.28,874.745126,si,no,cellular,3,feb,18,6,201,7,other,no
39,obrero,casado,secundaria,no,723.28,57.66,2733.02607,si,no,cellular,3,feb,84,4,267,4,failure,no
33,manager,soltero,terciaria,no,1797.16,177.18,952.5488706,no,no,cellular,3,feb,252,6,-1,0,NA,no
32,manager,soltero,secundaria,no,-455.82,314.84,987.9239264,si,si,cellular,3,feb,19,6,-1,0,NA,no
52,obrero,soltero,secundaria,no,945.18,260.2,613.5026231,no,si,cellular,3,feb,363,2,-1,0,NA,no
32,manager,casado,terciaria,no,483.57,154.81,775.1195922,si,no,cellular,3,feb,182,5,-1,0,NA,no
55,manager,casado,secundaria,no,1029.76,266.34,512.3940406,no,no,cellular,3,feb,66,3,-1,0,NA,no
34,hogar,casado,secundaria,no,595.15,122.33,841.1401957,si,no,cellular,3,feb,22,6,-1,0,NA,no
46,manager,casado,terciaria,no,-225.94,103.56,2614.658503,si,no,cellular,3,feb,80,1,256,1,failure,no
26,tecnico,soltero,secundaria,no,-88.03,108.51,2020.411673,no,si,cellular,3,feb,246,1,-1,0,NA,no
30,manager,soltero,terciaria,no,450.69,179.13,411.5459618,no,no,cellular,3,feb,31,6,-1,0,NA,no
32,servicios,casado,secundaria,no,1936.5,367.36,757.4298617,si,si,cellular,3,feb,158,4,201,6,failure,no
44,servicios,casado,primaria,no,849.29,210.23,1480.733377,no,no,cellular,3,feb,224,1,-1,0,NA,no
38,admin,casado,secundaria,no,482.97,174.68,2993.660429,no,no,cellular,3,feb,387,1,-1,0,NA,no
30,admin,casado,secundaria,no,584.31,39.56,1135.194938,si,no,cellular,3,feb,82,6,251,4,other,no
42,servicios,soltero,secundaria,si,155.67,277.26,485.8517562,no,no,cellular,3,feb,428,1,-1,0,NA,no
30,tecnico,soltero,secundaria,no,226.77,16.21,2559.927941,no,no,cellular,3,feb,276,2,-1,0,NA,no
29,autoempleo,soltero,terciaria,no,369.95,52.33,1056.302744,no,no,cellular,3,feb,125,1,-1,0,NA,no
33,estudiante,soltero,secundaria,no,1960.32,256.92,1100.134141,si,no,cellular,3,feb,121,5,256,1,failure,no
31,obrero,casado,primaria,no,898.13,4.57,772.8480631,no,no,cellular,3,feb,148,2,-1,0,NA,no
31,tecnico,soltero,terciaria,no,1276.48,11.26,1516.773072,no,no,cellular,3,feb,39,1,-1,0,NA,no
32,desempleado,soltero,terciaria,no,5972.54,437.74,607.4515502,no,no,cellular,3,feb,298,1,-1,0,NA,no
36,obrero,divorciado,primaria,no,181.08,52.88,1373.672645,no,no,cellular,3,feb,306,2,-1,0,NA,no
